number,sys_updated_at,reassigned,problem_id,contact_type,u_symptom,assignment_group,location,resolved_by,subcategory,u_priority_confirmation,closed_code,opened_by,active,incident_state,urgency,category,rfc,priority,assigned_to,vendor,caused_by,knowledge,reassignment_count,cmdb_ci,impact,D_sys_mod_count,D_reopen_count
INC0010595,2016-03-28 16:59:00,0,1,254,310,827,867,1166,1337,1557,1562,1600,1783,1786,1793,1808,1,2035,2121,1,1,2281,2282,1,2360,2364,2370
INC0010597,2016-03-29 09:59:00,0,1,254,285,789,862,1091,1311,1557,1562,1600,1783,1786,1793,1799,1,2035,2043,1,1,2281,2282,1,2360,2366,2370
INC0010598,2016-03-28 14:59:00,0,1,254,453,785,865,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010599,2016-11-04 09:59:00,1,1,254,310,785,864,1120,1304,1557,1563,1600,1783,1786,1793,1798,1,2035,2064,1,1,2281,2285,1,2360,2367,2370
INC0010600,2016-03-28 16:59:00,1,1,254,1,800,866,1161,1403,1557,1562,1586,1783,1786,1793,1800,1,2035,2116,1,1,2281,2283,1,2360,2366,2370
INC0010601,2016-10-04 13:59:00,1,1,254,310,785,1013,1120,1403,1557,1563,1600,1783,1786,1793,1800,1,2035,2064,1,1,2281,2284,1,2360,2367,2370
INC0010602,2016-04-23 11:07:00,0,1,254,264,801,936,1196,1356,1557,1558,1590,1783,1786,1793,1817,1,2035,2153,1,1,2281,2282,1,2360,2367,2370
INC0010603,2016-03-28 14:59:00,0,1,254,310,835,900,1098,1403,1557,1562,1577,1783,1786,1793,1820,1,2035,2063,1,1,2281,2282,1,2360,2367,2370
INC0010604,2016-12-04 10:16:00,0,1,254,310,823,882,1149,1403,1556,1562,1649,1782,1788,1793,1818,1926,2035,2100,1,1,2281,2282,1,2360,2367,2370
INC0010606,2016-05-23 16:07:00,1,1,254,310,830,894,1205,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2162,1,1,2281,2283,1,2360,2367,2370
INC0010607,2016-03-31 17:02:00,1,64,254,1,797,864,1218,1302,1557,1568,1684,1782,1785,1795,1827,1,2038,2127,1,1,2281,2283,1,2361,2365,2370
INC0010608,2016-05-04 10:59:00,1,1,254,310,815,864,1131,1403,1557,1562,1600,1783,1786,1793,1798,1,2035,2137,1,1,2281,2291,1,2360,2367,2370
INC0010609,2016-03-28 14:59:00,0,1,254,310,835,900,1098,1403,1557,1562,1577,1783,1786,1793,1820,1,2035,2063,1,1,2281,2282,1,2360,2365,2370
INC0010610,2016-11-04 12:59:00,0,1,254,310,787,864,1089,1311,1557,1558,1600,1783,1786,1793,1799,1,2035,2042,1,1,2281,2282,1,2360,2366,2370
INC0010611,2016-11-04 09:59:00,1,1,254,310,794,867,1210,1320,1557,1562,1610,1783,1786,1793,1808,1,2035,2168,1,1,2281,2288,1,2360,2367,2370
INC0010612,2016-09-04 16:59:00,1,1,254,1,810,913,1093,1385,1557,1562,1600,1783,1786,1793,1809,1,2035,2094,1,1,2281,2284,1,2360,2367,2370
INC0010617,2016-03-28 16:59:00,1,1,254,310,811,864,1123,1403,1557,1562,1649,1783,1786,1793,1808,1,2035,2067,1,1,2281,2283,1,2360,2365,2370
INC0010620,2016-03-29 12:19:00,1,1,254,1,788,865,1090,1331,1556,1561,1590,1782,1787,1793,1800,1,2035,2070,1,1,2281,2283,1,2360,2365,2370
INC0010622,2016-03-28 17:59:00,0,1,254,310,788,865,1090,1403,1557,1562,1600,1783,1786,1793,1800,1,2035,2070,1,1,2281,2282,1,2360,2365,2370
INC0010624,2016-03-28 09:58:00,0,1,254,570,811,864,1123,1320,1557,1562,1600,1782,1785,1793,1808,1,2035,2067,1,1,2281,2282,1,2360,2365,2370
INC0010627,2016-03-28 15:59:00,1,1,254,310,807,917,1185,1488,1557,1562,1649,1783,1786,1793,1818,1,2035,2141,1,1,2281,2284,1,2360,2367,2370
INC0010631,2016-04-04 15:59:00,1,1,254,310,785,874,1142,1403,1557,1559,1600,1783,1786,1793,1801,1,2035,2095,1,1,2281,2283,1,2360,2367,2370
INC0010634,2016-03-28 10:24:00,1,1,254,651,820,866,1144,1312,1557,1560,1649,1782,1785,1793,1800,1,2035,2093,1,1,2281,2284,1,2360,2366,2370
INC0010636,2016-03-28 15:59:00,0,1,254,310,785,864,1164,1334,1556,1562,1649,1783,1786,1793,1798,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010637,2016-03-29 09:59:00,1,1,254,1,823,864,1178,1322,1557,1562,1586,1783,1786,1793,1803,1,2035,2134,1,1,2281,2284,1,2360,2366,2370
INC0010638,2016-12-04 15:57:00,1,1,254,310,785,865,1120,1403,1557,1566,1600,1782,1787,1793,1809,1,2035,2064,1,1,2281,2287,1,2360,2367,2369
INC0010645,2016-03-28 15:59:00,0,1,254,453,785,862,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2068,1,1,2281,2282,1,2360,2364,2370
INC0010648,2016-03-28 16:59:00,1,1,254,299,788,865,1090,1334,1557,1562,1600,1783,1786,1793,1798,1,2035,2070,1,1,2281,2283,1,2360,2365,2370
INC0010649,2016-03-28 09:27:00,0,1,254,310,825,862,1148,1403,1557,1562,1590,1782,1785,1793,1808,1,2035,2099,1,1,2281,2282,1,2360,2365,2370
INC0010654,2016-03-29 14:39:00,1,1,254,310,817,864,1138,1350,1557,1562,1600,1782,1785,1793,1818,1,2035,2082,1,1,2281,2283,1,2360,2367,2370
INC0010655,2016-03-28 08:08:00,1,1,254,1,807,862,1110,1494,1557,1565,1649,1782,1785,1793,1818,1,2035,2135,1,1,2281,2283,1,2360,2367,2370
INC0010658,2016-03-29 13:59:00,0,1,254,310,786,867,1157,1403,1557,1562,1646,1783,1786,1793,1800,1,2035,2109,1,1,2281,2282,1,2360,2365,2370
INC0010659,2016-03-28 15:59:00,0,1,254,310,785,867,1139,1321,1557,1561,1590,1783,1786,1793,1809,1,2035,2044,1,1,2281,2282,1,2360,2364,2370
INC0010662,2016-03-28 16:59:00,0,1,254,285,802,874,1104,1374,1557,1562,1600,1783,1786,1793,1816,1,2035,2054,1,1,2281,2282,1,2360,2365,2370
INC0010664,2016-03-29 09:50:00,0,1,254,310,807,866,1185,1464,1557,1559,1649,1782,1785,1793,1818,1,2035,2141,1,1,2281,2282,1,2360,2366,2370
INC0010666,2016-08-04 21:16:00,1,1,254,310,796,862,1145,1403,1556,1565,1600,1782,1784,1793,1807,1,2035,1,1,1,2281,2285,1,2360,2367,2370
INC0010671,2016-03-28 15:59:00,0,1,254,453,785,893,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2047,1,1,2281,2282,1,2360,2364,2370
INC0010673,2016-03-29 10:59:00,0,1,254,285,786,867,1096,1374,1557,1558,1674,1783,1786,1793,1816,1,2035,2048,1,1,2281,2282,1,2360,2366,2370
INC0010676,2016-11-04 16:59:00,1,1,254,310,786,878,1120,1385,1557,1563,1600,1783,1786,1793,1809,1,2035,2048,1,1,2281,2286,1,2360,2367,2369
INC0010679,2016-05-04 14:59:00,0,1,254,310,823,865,1110,1475,1557,1565,1600,1783,1786,1793,1818,1,2035,2135,1,1,2281,2282,1,2360,2366,2370
INC0010681,2016-10-06 15:42:00,0,1,254,586,823,865,1126,1480,1556,1566,1600,1782,1788,1793,1818,1,2035,2072,1,1,2281,2282,1,2360,2367,2370
INC0010685,2016-03-28 17:11:00,1,1,254,310,807,874,1182,1389,1557,1561,1649,1782,1785,1793,1818,1,2035,2139,1,1,2281,2283,1,2360,2364,2370
INC0010686,2016-03-29 14:59:00,1,1,254,284,1,864,1236,1331,1557,1567,1600,1783,1786,1793,1800,1,2035,2202,1,1,2281,2283,1,2360,2365,2370
INC0010690,2016-03-29 11:49:00,0,1,254,284,786,867,1114,1311,1557,1564,1649,1782,1785,1793,1799,1,2035,2060,1,1,2281,2282,1,2360,2366,2370
INC0010698,2016-03-28 16:59:00,0,1,254,310,789,862,1091,1403,1557,1562,1590,1783,1786,1793,1799,1,2035,2043,1,1,2281,2282,1,2360,2366,2370
INC0010699,2016-10-04 12:59:00,1,1,254,537,813,865,1208,1442,1557,1561,1649,1783,1786,1793,1807,1,2035,2165,1,1,2281,2284,1,2360,2367,2370
INC0010702,2016-03-29 09:59:00,1,1,254,310,800,866,1161,1438,1557,1562,1600,1783,1786,1793,1827,1,2035,2116,1,1,2281,2283,1,2360,2365,2370
INC0010703,2016-05-04 14:59:00,1,1,254,474,808,866,1211,1322,1557,1562,1586,1783,1786,1793,1803,1,2035,2154,1,1,2281,2285,1,2360,2367,2370
INC0010704,2016-11-04 15:59:00,1,1,254,299,789,862,1094,1408,1557,1565,1600,1783,1786,1793,1827,1,2035,2046,1,1,2281,2286,1,2360,2367,2370
INC0010705,2016-05-04 10:59:00,1,1,254,310,785,867,1120,1311,1557,1567,1649,1783,1786,1793,1809,1,2035,2064,1,1,2281,2284,1,2360,2366,2370
INC0010707,2016-06-04 14:59:00,1,1,254,310,787,864,1177,1403,1557,1562,1649,1783,1786,1793,1800,1,2035,2133,1,1,2281,2283,1,2360,2367,2370
INC0010708,2016-04-04 12:59:00,1,1,254,310,1,882,1164,1385,1557,1562,1600,1783,1786,1793,1809,1,2035,2105,1,1,2281,2283,1,2360,2366,2370
INC0010711,2016-03-29 11:59:00,0,1,254,310,790,874,1173,1495,1557,1562,1674,1783,1786,1793,1801,1,2035,2129,1,1,2281,2282,1,2360,2365,2370
INC0010712,2016-03-29 08:59:00,1,1,254,1,830,866,1159,1353,1557,1562,1647,1783,1786,1793,1818,1,2035,2114,1,1,2281,2283,1,2360,2365,2370
INC0010713,2016-03-28 15:39:00,0,1,254,310,788,865,1106,1374,1556,1562,1649,1782,1788,1793,1816,1,2035,2055,1,1,2281,2282,1,2360,2366,2370
INC0010714,2016-10-04 13:59:00,1,1,254,452,785,864,1120,1304,1557,1563,1600,1783,1786,1793,1798,1,2035,2064,1,1,2281,2284,1,2360,2367,2370
INC0010716,2016-03-29 10:22:00,1,1,254,568,786,867,1096,1476,1557,1558,1600,1782,1785,1793,1817,1,2035,2048,1,1,2281,2283,1,2360,2367,2370
INC0010717,2016-03-29 17:59:00,1,1,254,310,1,865,1100,1385,1557,1562,1649,1783,1786,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2365,2370
INC0010718,2016-03-28 17:59:00,1,1,254,299,788,1014,1090,1334,1557,1562,1600,1783,1786,1793,1798,1,2035,2070,1,1,2281,2283,1,2360,2365,2370
INC0010719,2016-10-04 17:59:00,1,1,254,310,809,867,1187,1311,1557,1562,1600,1783,1786,1793,1807,1,2035,2144,1,1,2281,2283,1,2360,2366,2370
INC0010720,2016-08-04 15:46:00,0,1,254,310,830,864,1205,1487,1557,1,1689,1782,1785,1795,1818,1,2036,2162,1,1,2281,2282,1,2360,2366,2370
INC0010721,2016-03-28 16:59:00,0,1,254,1,785,866,1137,1403,1556,1562,1586,1783,1786,1793,1800,1,2035,2086,1,1,2281,2282,1,2360,2364,2370
INC0010724,2016-06-04 11:59:00,1,1,254,449,793,867,1111,1308,1557,1563,1590,1783,1786,1793,1818,1,2035,2057,1,1,2281,2285,1,2360,2367,2370
INC0010725,2016-03-28 17:59:00,0,1,254,310,785,864,1164,1321,1556,1562,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010726,2016-03-29 10:37:00,0,1,254,301,807,927,1185,1389,1557,1562,1674,1782,1785,1793,1818,1,2035,2141,1,1,2281,2282,1,2360,2364,2370
INC0010728,2016-06-20 18:07:00,1,1,254,532,788,865,1090,1470,1557,1562,1649,1783,1786,1793,1816,1,2035,2070,1,1,2281,2283,1,2360,2367,2370
INC0010729,2016-09-04 09:59:00,1,1,254,310,809,864,1115,1442,1557,1562,1600,1783,1786,1793,1807,1,2035,2061,1,1,2281,2283,1,2360,2366,2370
INC0010730,2016-07-06 18:07:00,1,1,254,310,788,865,1090,1403,1557,1562,1649,1783,1786,1793,1806,1,2035,2070,1,1,2281,2283,1,2360,2367,2370
INC0010731,2016-05-21 12:07:00,1,1,254,549,824,864,1149,1358,1557,1561,1674,1783,1786,1793,1818,1,2035,2100,1,1,2281,2285,1,2360,2367,2370
INC0010732,2016-06-04 12:59:00,1,1,254,541,1,865,1100,1354,1557,1561,1649,1783,1786,1793,1797,1,2035,2047,1,1,2281,2286,1,2360,2367,2370
INC0010733,2016-03-29 08:59:00,0,1,254,310,811,864,1123,1320,1557,1562,1589,1783,1786,1793,1808,1,2035,2067,1,1,2281,2282,1,2360,2364,2370
INC0010734,2016-03-29 10:59:00,1,1,254,474,808,874,1211,1322,1557,1562,1586,1783,1786,1793,1803,1,2035,2154,1,1,2281,2283,1,2360,2365,2370
INC0010735,2016-05-23 11:07:00,0,1,254,310,816,865,1236,1343,1556,1567,1674,1783,1786,1793,1803,1,2035,2202,1,1,2281,2282,1,2360,2364,2370
INC0010736,2016-03-28 17:59:00,0,1,254,453,785,913,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010737,2016-03-29 08:59:00,0,1,254,266,804,944,1136,1322,1557,1567,1589,1783,1786,1793,1818,1,2035,2103,1,1,2281,2282,1,2360,2365,2370
INC0010738,2016-05-04 10:59:00,1,1,254,1,785,936,1120,1322,1557,1567,1586,1783,1786,1793,1803,1,2035,2064,1,1,2281,2284,1,2360,2367,2370
INC0010740,2016-03-29 16:59:00,0,1,254,1,785,862,1139,1403,1557,1561,1590,1783,1786,1793,1827,1,2035,2044,1,1,2281,2282,1,2360,2365,2370
INC0010742,2016-03-28 17:59:00,0,1,254,310,785,866,1236,1322,1556,1567,1674,1783,1786,1793,1803,1,2035,2202,1,1,2281,2282,1,2360,2364,2370
INC0010745,2016-03-28 18:59:00,0,1,254,1,785,936,1137,1403,1556,1562,1586,1783,1786,1793,1800,1,2035,2086,1,1,2281,2282,1,2360,2364,2370
INC0010746,2016-03-28 17:59:00,0,1,254,453,785,864,1137,1322,1557,1562,1597,1783,1786,1793,1803,1,2035,2086,1,1,2281,2282,1,2360,2364,2370
INC0010751,2016-05-04 11:59:00,1,1,254,653,821,874,1126,1488,1557,1562,1590,1783,1786,1793,1818,1,2035,2072,1,1,2281,2284,1,2360,2367,2370
INC0010752,2016-05-23 11:07:00,0,1,254,266,804,864,1231,1322,1556,1562,1656,1783,1786,1793,1818,1,2035,2068,1,1,2281,2282,1,2360,2364,2370
INC0010754,2016-04-04 11:59:00,1,1,254,310,808,966,1211,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2154,1,1,2281,2287,1,2360,2367,2370
INC0010755,2016-04-04 13:59:00,0,1,254,299,785,865,1142,1334,1557,1567,1649,1783,1786,1793,1798,1,2035,2095,1,1,2281,2282,1,2360,2366,2370
INC0010756,2016-04-27 16:28:00,1,1,254,310,824,874,1149,1322,1557,1565,1649,1782,1785,1793,1803,1,2035,2100,1,1,2281,2284,1,2360,2367,2370
INC0010759,2016-03-28 19:59:00,1,1,254,266,785,887,1231,1322,1557,1562,1656,1783,1786,1793,1818,1,2035,2208,1,1,2281,2285,1,2360,2367,2370
INC0010760,2016-03-28 19:59:00,0,1,254,1,785,862,1139,1322,1557,1561,1590,1783,1786,1793,1803,1,2035,2044,1,1,2281,2282,1,2360,2366,2370
INC0010761,2016-03-28 19:59:00,1,1,254,310,785,867,1164,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2284,1,2360,2365,2370
INC0010763,2016-03-28 19:59:00,1,1,254,1,785,867,1127,1322,1557,1561,1598,1783,1786,1793,1818,1,2035,2073,1,1,2281,2285,1,2360,2366,2370
INC0010764,2016-03-28 19:59:00,0,1,254,1,785,862,1139,1322,1557,1561,1590,1783,1786,1793,1803,1,2035,2044,1,1,2281,2282,1,2360,2365,2370
INC0010765,2016-03-28 19:59:00,1,1,254,266,785,881,1231,1322,1557,1562,1656,1783,1786,1793,1818,1,2035,2208,1,1,2281,2283,1,2360,2365,2370
INC0010766,2016-03-28 22:59:00,1,1,254,310,823,877,1182,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2139,1,1,2281,2284,1,2360,2365,2370
INC0010768,2016-03-28 18:59:00,1,1,254,266,823,874,1182,1322,1557,1562,1656,1783,1786,1793,1818,1,2035,2139,1,1,2281,2283,1,2360,2364,2370
INC0010769,2016-03-28 18:59:00,0,1,254,310,785,865,1164,1403,1556,1562,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010770,2016-03-28 19:59:00,1,1,254,266,785,864,1231,1322,1557,1562,1656,1783,1786,1793,1818,1,2035,2208,1,1,2281,2283,1,2360,2366,2370
INC0010771,2016-05-23 11:07:00,0,1,254,1,790,917,1127,1403,1556,1561,1598,1783,1786,1793,1801,1,2035,2073,1,1,2281,2282,1,2360,2364,2370
INC0010772,2016-05-23 11:07:00,0,1,254,266,804,884,1231,1322,1556,1562,1656,1783,1786,1793,1818,1,2035,2208,1,1,2281,2282,1,2360,2364,2370
INC0010773,2016-09-04 11:59:00,1,1,254,310,787,864,1089,1321,1557,1558,1598,1783,1786,1793,1809,1,2035,2042,1,1,2281,2283,1,2360,2366,2370
INC0010775,2016-06-04 17:59:00,1,1,254,1,788,864,1090,1393,1557,1562,1598,1783,1786,1793,1800,1,2035,2070,1,1,2281,2284,1,2360,2367,2370
INC0010776,2016-04-25 10:07:00,1,1,254,307,824,867,1149,1358,1557,1563,1656,1783,1786,1793,1818,1,2035,2100,1,1,2281,2284,1,2360,2367,2370
INC0010780,2016-03-28 20:59:00,0,1,254,1,785,864,1127,1403,1556,1561,1598,1783,1786,1793,1800,1,2035,2073,1,1,2281,2282,1,2360,2364,2370
INC0010781,2016-03-28 22:59:00,0,1,254,393,785,866,1124,1385,1557,1562,1616,1783,1786,1793,1809,1,2035,2069,1,1,2281,2282,1,2360,2364,2370
INC0010782,2016-10-04 09:59:00,0,1,254,1,789,862,1091,1403,1557,1562,1598,1783,1786,1793,1799,1,2035,2043,1,1,2281,2282,1,2360,2366,2370
INC0010784,2016-03-29 10:59:00,1,1,254,290,804,881,1105,1320,1557,1562,1656,1783,1786,1793,1808,1,2036,2084,1,1,2281,2283,1,2361,2367,2370
INC0010785,2016-03-28 22:59:00,0,1,254,1,785,874,1127,1403,1556,1559,1598,1783,1786,1793,1797,1,2035,2073,1,1,2281,2282,1,2360,2364,2370
INC0010786,2016-12-04 10:59:00,1,1,254,310,785,864,1120,1321,1557,1563,1656,1783,1786,1793,1809,1,2035,2064,1,1,2281,2285,1,2360,2367,2370
INC0010789,2016-09-04 14:59:00,1,1,254,1,1,864,1100,1403,1557,1561,1598,1783,1786,1793,1799,1,2035,2047,1,1,2281,2285,1,2360,2367,2370
INC0010790,2016-04-30 10:07:00,1,1,254,310,823,866,1110,1322,1557,1565,1656,1783,1786,1793,1818,1,2035,2135,1,1,2281,2284,1,2360,2367,2370
INC0010792,2016-05-04 11:59:00,0,1,254,1,785,862,1120,1322,1557,1567,1681,1783,1786,1793,1803,1,2035,2064,1,1,2281,2282,1,2360,2366,2370
INC0010793,2016-03-29 01:59:00,0,1,254,310,785,862,1151,1403,1557,1562,1599,1783,1786,1793,1800,1,2035,2102,1,1,2281,2282,1,2360,2365,2370
INC0010794,2016-03-29 01:59:00,0,1,254,310,785,864,1246,1403,1557,1561,1691,1783,1786,1793,1800,1,2035,2212,1,1,2281,2282,1,2360,2365,2370
INC0010795,2016-05-04 05:59:00,1,1,254,524,785,881,1220,1320,1557,1562,1599,1783,1786,1793,1808,1,2035,2178,1,1,2281,2285,1,2360,2367,2370
INC0010800,2016-03-29 03:59:00,0,1,254,310,785,862,1220,1322,1557,1561,1681,1783,1786,1793,1818,1,2035,2178,1,1,2281,2282,1,2360,2365,2370
INC0010801,2016-03-29 03:59:00,0,1,254,310,785,900,1088,1403,1557,1565,1575,1783,1786,1793,1833,1,2035,2041,1,1,2281,2282,1,2360,2365,2370
INC0010802,2016-03-29 04:59:00,0,1,254,310,785,866,1151,1403,1557,1562,1599,1783,1786,1793,1798,1,2035,2102,1,1,2281,2282,1,2360,2364,2370
INC0010804,2016-03-29 05:59:00,0,1,254,310,785,864,1246,1321,1557,1561,1691,1783,1786,1793,1809,1,2035,2212,1,1,2281,2282,1,2360,2366,2370
INC0010808,2016-03-29 15:59:00,1,1,254,310,1,864,1100,1403,1557,1562,1649,1783,1786,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2364,2370
INC0010809,2016-03-29 14:59:00,1,1,254,1,1,864,1100,1321,1557,1562,1575,1783,1786,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2365,2370
INC0010810,2016-03-29 07:59:00,0,1,254,310,785,862,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010813,2016-10-04 14:59:00,0,1,254,310,807,862,1185,1389,1557,1562,1575,1783,1786,1793,1818,1,2035,2141,1,1,2281,2282,1,2360,2366,2370
INC0010814,2016-03-29 07:59:00,0,1,254,277,785,864,1102,1320,1557,1561,1578,1783,1786,1793,1808,1,2035,2174,1,1,2281,2282,1,2360,2364,2370
INC0010816,2016-05-04 16:59:00,0,1,254,1,787,864,1089,1331,1557,1558,1578,1783,1786,1794,1800,1,2037,2042,1,1,2281,2282,1,2362,2366,2370
INC0010817,2016-10-04 08:59:00,1,1,254,278,1,903,1120,1321,1557,1563,1575,1783,1786,1793,1809,1,2035,2064,1,1,2281,2283,1,2360,2367,2370
INC0010818,2016-03-29 07:59:00,0,1,254,310,785,864,1102,1403,1557,1561,1578,1783,1786,1794,1809,1,2037,2174,1,1,2281,2282,1,2362,2365,2370
INC0010820,2016-03-29 08:59:00,0,1,254,310,785,910,1102,1315,1557,1561,1578,1783,1786,1794,1804,1,2037,2174,1,1,2281,2282,1,2362,2364,2370
INC0010821,2016-03-29 14:59:00,1,1,254,310,1,864,1100,1403,1557,1562,1649,1783,1786,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2365,2370
INC0010822,2016-03-28 09:34:00,1,1,254,442,797,862,1150,1361,1556,1562,1578,1782,1788,1794,1800,1,2037,2101,1,1,2281,2283,1,2362,2366,2370
INC0010823,2016-03-29 16:59:00,1,1,254,1,786,867,1157,1403,1557,1567,1575,1783,1786,1793,1809,1,2035,2109,1,1,2281,2284,1,2360,2366,2370
INC0010824,2016-03-29 08:59:00,0,1,254,284,785,864,1164,1321,1556,1561,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010825,2016-03-29 10:59:00,0,1,254,310,787,864,1093,1403,1557,1562,1649,1783,1786,1793,1800,1,2035,2079,1,1,2281,2282,1,2360,2366,2370
INC0010826,2016-03-29 15:37:00,1,1,254,284,788,885,1106,1321,1556,1562,1575,1782,1787,1793,1809,1,2035,2055,1,1,2281,2286,1,2360,2367,2370
INC0010827,2016-06-04 12:59:00,1,1,254,310,785,874,1100,1412,1557,1561,1649,1783,1786,1793,1801,1,2035,2047,1,1,2281,2288,1,2360,2367,2370
INC0010828,2016-04-25 11:07:00,1,1,254,310,801,867,1154,1320,1557,1567,1610,1783,1786,1793,1808,1,2035,2104,1,1,2281,2289,1,2360,2367,2370
INC0010829,2016-03-29 15:59:00,0,1,254,330,789,862,1091,1403,1557,1562,1575,1783,1786,1793,1806,1,2035,2043,1,1,2281,2282,1,2360,2366,2370
INC0010830,2016-04-18 16:07:00,1,1,254,317,786,867,1157,1470,1557,1562,1583,1783,1786,1793,1816,1,2035,2109,1,1,2281,2283,1,2360,2367,2370
INC0010831,2016-03-29 10:59:00,1,1,254,452,789,862,1094,1304,1557,1563,1649,1783,1786,1793,1798,1,2035,2046,1,1,2281,2283,1,2360,2366,2370
INC0010832,2016-03-29 08:59:00,0,1,254,310,785,864,1164,1403,1556,1562,1649,1783,1786,1793,1804,1,2035,2063,1,1,2281,2282,1,2360,2364,2370
INC0010833,2016-03-29 08:59:00,0,1,254,453,785,937,1164,1322,1556,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010834,2016-03-28 16:51:00,1,1,254,437,787,864,1177,1331,1556,1562,1578,1782,1784,1794,1800,1,2037,2133,1,1,2281,2283,1,2362,2365,2370
INC0010835,2016-03-28 15:37:00,1,1,254,331,827,867,1166,1320,1557,1562,1583,1782,1785,1793,1808,1,2035,2121,1,1,2281,2283,1,2360,2366,2370
INC0010837,2016-03-29 09:59:00,0,1,254,1,785,948,1164,1311,1556,1567,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
INC0010838,2016-06-04 15:59:00,1,1,254,310,788,888,1090,1403,1557,1562,1575,1783,1786,1793,1803,1,2035,2070,1,1,2281,2286,1,2360,2367,2370
INC0010839,2016-03-28 17:34:00,0,1,254,330,787,864,1107,1378,1557,1562,1649,1782,1785,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2366,2370
INC0010840,2016-09-04 17:59:00,1,1,254,546,806,866,1109,1478,1557,1562,1575,1783,1786,1793,1808,1,2035,2111,1,1,2281,2283,1,2360,2366,2370
INC0010841,2016-04-18 15:10:00,1,1,254,310,785,874,1100,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2047,1,1,2281,2283,1,2360,2367,2370
INC0010842,2016-03-29 11:20:00,1,1,254,310,795,937,1095,1403,1557,1562,1649,1782,1785,1793,1798,1,2035,2040,1,1,2281,2283,1,2360,2366,2370
INC0010844,2016-03-29 09:59:00,0,1,254,310,785,867,1102,1320,1557,1561,1578,1783,1786,1794,1808,1,2037,2174,1,1,2281,2282,1,2362,2364,2370
INC0010845,2016-03-29 17:59:00,0,1,254,564,787,864,1107,1366,1557,1562,1649,1783,1786,1793,1816,1,2035,2056,1,1,2281,2282,1,2360,2365,2370
INC0010847,2016-03-31 06:59:00,0,1,254,310,835,900,1098,1403,1557,1562,1577,1783,1786,1793,1820,1,2035,2063,1,1,2281,2282,1,2360,2364,2370
INC0010848,2016-04-04 10:59:00,1,1,254,345,821,862,1173,1384,1557,1562,1579,1783,1786,1793,1818,1,2035,2129,1,1,2281,2285,1,2360,2367,2370
INC0010849,2016-03-29 09:59:00,0,1,254,310,800,866,1161,1403,1557,1562,1579,1783,1786,1793,1800,1,2035,2116,1,1,2281,2282,1,2360,2365,2370
INC0010851,2016-03-29 11:59:00,1,1,254,350,808,874,1211,1496,1557,1562,1649,1783,1786,1793,1818,1,2035,2154,1,1,2281,2284,1,2360,2366,2370
INC0010852,2016-03-29 11:22:00,1,1,254,310,795,937,1095,1403,1557,1562,1579,1782,1785,1793,1810,1,2035,2040,1,1,2281,2283,1,2360,2366,2370
INC0010855,2016-09-05 11:07:00,1,1,254,1,786,905,1087,1403,1557,1562,1583,1783,1786,1793,1806,1,2035,2039,1,1,2281,2286,1,2360,2367,2370
INC0010856,2016-03-29 17:59:00,1,1,254,643,788,865,1090,1345,1557,1562,1579,1783,1786,1793,1800,1,2035,2070,1,1,2281,2283,1,2360,2366,2370
INC0010857,2016-03-28 10:22:00,0,64,254,310,797,864,1163,1467,1557,1562,1604,1783,1786,1795,1827,1,2038,2120,1,1,2281,2282,1,2361,2366,2370
INC0010858,2016-03-29 12:59:00,1,1,254,442,810,969,1093,1423,1557,1562,1629,1783,1786,1793,1812,1,2035,2094,1,1,2281,2284,1,2360,2365,2370
INC0010860,2016-03-29 09:59:00,0,1,254,310,785,862,1088,1403,1557,1562,1575,1783,1786,1793,1804,1,2035,2041,1,1,2281,2282,1,2360,2364,2370
INC0010863,2016-03-29 09:59:00,0,1,254,310,785,893,1164,1403,1556,1562,1649,1783,1786,1793,1808,1,2035,2105,1,1,2281,2282,1,2360,2364,2370
