DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate
15741.0,18333.0,55218.0,28.0,11.4,8.6,30.1
202.0,726.0,57216.0,11.8,10.6,8.8,19.5
5701.0,6486.0,46226.0,23.5,9.8,11.7,21.0
7466.0,16775.0,49667.0,-1.9,12.9,8.7,16.2
3221.0,8378.0,47309.0,13.4,11.8,11.1,24.8
1097.0,2825.0,46350.0,17.3,9.2,11.9,24.7
4634.0,5721.0,50562.0,12.6,13.0,13.1,20.5
137818.0,75903.0,75577.0,14.3,12.1,5.8,43.7
153.0,583.0,35341.0,-3.0,6.8,8.3,14.0
18635.0,22589.0,60643.0,24.8,11.1,8.6,26.5
14077.0,31249.0,59645.0,0.9,9.8,10.3,22.4
363017.0,257488.0,56099.0,-1.8,10.8,10.9,40.7
6849.0,22676.0,46968.0,-3.9,9.0,11.9,16.2
30225.0,46081.0,54715.0,-6.2,10.1,12.8,23.7
3613.0,19455.0,44834.0,-0.4,9.8,12.4,14.2
75169.0,93094.0,59205.0,-0.5,11.5,9.6,24.5
13093.0,37224.0,44197.0,-4.5,10.5,13.2,20.8
6263.0,17957.0,50567.0,-8.8,11.5,11.6,17.8
165861.0,163873.0,80132.0,0.9,9.4,9.3,40.5
26834.0,61388.0,66277.0,1.9,9.9,10.0,35.4
17798.0,40510.0,43614.0,-8.0,9.9,13.8,21.4
469.0,1495.0,39069.0,-10.3,8.9,12.0,15.9
8917.0,18714.0,51021.0,-0.6,9.4,12.7,16.8
36555.0,35099.0,59070.0,8.2,7.7,5.9,44.7
140188.0,115582.0,92551.0,0.2,10.5,7.5,51.8
4256.0,12545.0,44670.0,-7.1,10.6,10.7,22.7
7700.0,23909.0,46173.0,-4.9,9.3,11.1,14.3
4533.0,9701.0,46742.0,-10.3,10.6,10.2,19.0
8502.0,17387.0,48821.0,-6.2,8.6,10.6,22.5
10215.0,23912.0,45388.0,-1.9,10.9,11.3,20.8
44282.0,65649.0,64116.0,5.3,10.8,9.2,35.8
64287.0,60620.0,59958.0,0.8,12.5,9.2,30.5
169169.0,106559.0,67773.0,-1.6,11.7,9.5,38.3
3637.0,9704.0,49274.0,-9.3,9.7,13.0,18.6
54820.0,57168.0,48820.0,-7.7,11.2,10.3,27.7
17826.0,34388.0,42056.0,-3.7,10.5,13.2,16.2
626.0,1680.0,38819.0,-1.0,3.9,10.3,7.4
17322.0,49554.0,59474.0,2.5,12.1,10.1,21.0
904.0,5676.0,47450.0,2.3,9.4,12.6,13.4
4157.0,10394.0,50579.0,-3.8,10.6,11.9,18.2
4487.0,14369.0,46684.0,-1.3,8.7,10.5,16.9
11468.0,24920.0,43171.0,-17.7,9.4,10.1,22.6
3437.0,14533.0,42670.0,-5.2,10.8,12.5,16.4
1810.0,8234.0,49506.0,4.9,11.4,11.4,14.2
51593.0,48102.0,47398.0,-1.9,10.5,12.5,27.7
90066.0,137145.0,61347.0,0.5,13.3,9.4,26.9
13933.0,25323.0,46727.0,-5.7,10.5,13.6,21.4
17860.0,38804.0,56971.0,6.2,11.6,10.6,20.3
77087.0,70285.0,60243.0,4.4,11.7,9.2,29.4
51454.0,77508.0,46452.0,-0.8,10.0,12.2,23.2
12926.0,35475.0,48962.0,-6.2,10.5,10.9,22.8
3802.0,11159.0,43082.0,-15.3,9.3,11.2,18.1
17631.0,30034.0,49187.0,-6.9,10.3,12.5,22.6
3563.0,14050.0,43245.0,-3.4,12.5,11.3,12.5
31930.0,31706.0,59574.0,-0.7,8.7,9.0,24.4
251063.0,160803.0,84156.0,1.7,10.8,9.1,48.7
2851.0,5274.0,54861.0,-2.0,11.9,12.5,32.8
65936.0,71384.0,65730.0,4.8,9.3,10.0,29.2
9184.0,24418.0,46783.0,-4.4,10.2,12.4,16.0
4630.0,15613.0,59244.0,0.4,11.6,10.0,16.4
560542.0,105418.0,41514.0,-1.7,13.9,8.8,28.6
9247.0,16035.0,60082.0,-4.4,7.4,9.0,28.0
1300.0,6247.0,44267.0,-4.7,10.3,13.3,15.5
16724.0,43937.0,50299.0,-0.1,9.3,13.4,16.2
3991.0,11710.0,52487.0,-4.6,11.3,8.4,18.4
7367.0,27347.0,43938.0,-2.9,9.2,12.9,15.5
756.0,2318.0,43426.0,-13.1,7.1,16.3,17.3
5065.0,13295.0,47518.0,-10.4,9.0,11.2,17.8
3642.0,12928.0,49004.0,-6.2,10.4,10.6,19.1
6138.0,10605.0,57013.0,-1.2,9.0,8.6,25.5
5889.0,15254.0,41395.0,-7.2,10.1,12.0,17.6
4828.0,12032.0,43896.0,-5.6,9.8,12.0,19.3
34436.0,58941.0,58068.0,1.1,9.6,12.1,29.5
6398.0,15269.0,49357.0,-5.8,8.1,11.6,20.4
59506.0,116427.0,56544.0,-2.3,8.7,12.5,28.5
3573.0,8375.0,55836.0,-7.5,9.3,11.5,19.6
67428.0,126933.0,62305.0,2.7,11.2,9.4,24.2
14532.0,8910.0,70697.0,-0.6,6.9,11.4,47.1
37582.0,38141.0,63762.0,0.1,9.9,10.5,32.1
22680.0,14975.0,72776.0,0.6,8.1,9.5,47.9
141597.0,90321.0,52011.0,-0.6,11.6,8.8,28.1
33511.0,27074.0,77000.0,1.5,7.1,9.0,45.0
3712.0,6742.0,40211.0,-2.2,9.2,12.6,15.9
25426.0,45981.0,47394.0,7.1,11.9,10.3,26.4
2722.0,788.0,26864.0,-36.7,8.1,12.1,9.4
21040.0,56109.0,45821.0,9.7,11.7,11.5,21.4
3886.0,2197.0,32245.0,-9.5,8.5,13.1,18.7
4395.0,4888.0,41803.0,-6.9,11.4,12.4,11.5
29577.0,39986.0,65354.0,16.1,11.1,8.5,40.3
30492.0,44223.0,58690.0,20.0,13.3,6.8,23.8
3569.0,3785.0,41786.0,0.3,9.2,10.6,19.2
89048.0,75233.0,56564.0,14.1,12.7,7.9,42.8
6089.0,15165.0,38273.0,2.6,11.7,11.3,13.8
6582.0,7272.0,39972.0,-1.9,11.2,13.2,13.7
7125.0,9576.0,39869.0,0.2,10.8,11.6,10.1
7635.0,7246.0,34541.0,9.3,9.4,11.5,15.5
7616.0,9083.0,35760.0,4.7,12.4,13.2,15.2
13866.0,14973.0,37711.0,-3.5,12.0,12.3,17.2
5832.0,5637.0,31761.0,-13.5,12.9,13.0,11.1
24010.0,34932.0,58167.0,17.3,11.7,7.4,27.9
4491.0,6842.0,46816.0,-5.0,7.6,8.6,17.8
6936.0,4024.0,36715.0,-6.0,9.1,13.4,17.0
26630.0,29498.0,45044.0,-2.6,12.1,10.5,23.1
13234.0,17334.0,47842.0,5.6,9.2,12.8,27.2
73338.0,125595.0,55452.0,12.1,12.9,8.6,34.2
10633.0,16881.0,40599.0,3.1,11.5,10.7,23.5
5163.0,3483.0,35667.0,-7.4,10.6,11.9,11.4
36731.0,83819.0,45608.0,39.2,10.0,10.8,23.6
7789.0,6100.0,41902.0,17.1,12.7,8.2,16.9
10293.0,17464.0,48824.0,8.6,12.1,10.8,19.9
13718.0,23598.0,53421.0,39.1,11.9,10.0,26.9
8845.0,16770.0,43191.0,3.1,11.6,11.9,15.4
5170.0,2789.0,32015.0,-13.4,9.8,13.7,12.3
35143.0,79866.0,57623.0,13.7,11.4,8.5,30.1
2479.0,2651.0,43262.0,-0.2,5.6,13.9,20.2
8522.0,5434.0,31556.0,0.2,11.9,12.3,14.4
5928.0,4257.0,32991.0,-20.0,11.4,14.0,9.4
6212.0,10011.0,42128.0,4.7,12.0,12.2,17.1
7979.0,24096.0,46996.0,10.3,10.1,11.5,24.6
26258.0,11909.0,34557.0,-7.2,11.1,12.0,19.5
10327.0,36096.0,46154.0,11.9,10.1,9.6,24.5
108401.0,52753.0,51973.0,2.5,12.1,7.4,37.7
2809.0,5525.0,43685.0,1.9,12.1,10.8,16.1
39888.0,76101.0,47706.0,12.0,12.1,10.0,23.8
24024.0,18733.0,41205.0,-3.7,13.6,10.3,18.5
4727.0,7058.0,39119.0,1.0,11.6,15.5,12.1
9949.0,4863.0,28314.0,-16.4,10.4,12.8,12.7
41230.0,66245.0,61044.0,24.8,11.7,8.0,32.0
340.0,974.0,50482.0,-2.5,14.9,8.4,20.6
1912.0,4455.0,48716.0,-1.5,17.6,11.2,20.1
412.0,666.0,33973.0,-0.6,20.2,8.5,18.4
704.0,2105.0,48889.0,3.0,10.4,13.1,18.4
4879.0,6748.0,58591.0,5.7,13.1,5.4,39.2
5452.0,9613.0,53039.0,8.8,13.5,9.3,29.3
571.0,1565.0,49724.0,-9.4,13.6,9.8,24.8
296.0,171.0,22500.0,-37.8,22.3,16.5,9.4
693.0,3355.0,44052.0,-9.4,11.4,10.6,20.6
105.0,704.0,47592.0,-16.4,7.9,10.7,28.8
935.0,2382.0,41888.0,-2.9,17.0,14.4,17.5
398.0,1139.0,45997.0,-6.9,17.6,14.0,18.6
2608.0,2109.0,42171.0,8.2,10.7,7.9,48.4
3174.0,7764.0,50355.0,0.4,13.5,8.7,21.6
535.0,588.0,31267.0,-23.6,22.9,13.7,17.0
1120.0,3290.0,51223.0,22.3,9.3,13.4,25.0
2355.0,5157.0,50238.0,2.7,12.6,11.0,23.9
974.0,1627.0,43602.0,3.3,10.9,11.1,20.6
570.0,1366.0,53517.0,-18.6,13.3,10.7,23.6
887.0,723.0,38540.0,-2.4,27.2,10.5,16.0
214.0,1338.0,48475.0,-15.4,15.4,13.0,16.9
380.0,1433.0,55477.0,-15.4,11.6,10.6,25.5
821.0,2511.0,44440.0,4.1,9.9,17.2,21.5
204.0,858.0,47756.0,7.4,13.8,16.4,28.9
970.0,2381.0,55118.0,2.1,11.1,13.2,17.4
391.0,1600.0,38338.0,-6.7,12.9,14.4,20.5
77.0,936.0,47596.0,16.1,12.3,9.6,15.1
555.0,2051.0,57575.0,-18.7,19.2,10.9,20.3
334.0,1391.0,52592.0,-1.5,9.1,17.0,23.3
424.0,1497.0,61242.0,-6.2,10.6,5.3,20.1
38.0,694.0,53080.0,-14.2,14.2,3.9,26.1
2449.0,5174.0,63468.0,-3.0,13.7,8.4,35.5
692.0,2517.0,51786.0,7.7,16.4,16.4,25.5
125.0,543.0,51053.0,-35.3,14.0,17.7,22.5
323.0,722.0,33881.0,-8.5,22.6,10.7,20.5
264.0,648.0,47468.0,-4.5,8.9,8.9,20.8
69.0,450.0,45485.0,14.1,14.1,13.0,24.0
703.0,1680.0,49653.0,3.0,13.5,12.9,22.7
2314.0,4038.0,57473.0,19.5,10.8,9.1,32.9
3356.0,7411.0,50488.0,17.8,9.1,9.2,34.7
8076.0,15499.0,84610.0,19.7,14.6,4.7,39.4
369.0,977.0,42682.0,-3.3,20.0,11.1,19.8
623.0,1794.0,58975.0,1.5,13.5,13.9,23.4
192.0,892.0,41253.0,11.6,10.4,13.7,16.4
754.0,1056.0,54019.0,-2.3,15.2,11.0,24.0
2223.0,8441.0,54976.0,17.2,10.7,6.4,27.2
238.0,402.0,33173.0,17.6,21.0,13.2,13.7
281.0,706.0,46744.0,14.0,11.7,15.8,20.2
30610.0,42043.0,60244.0,7.5,16.2,7.2,31.9
1042.0,1729.0,55731.0,6.5,14.2,9.6,21.0
14074.0,29804.0,51508.0,2.8,13.8,8.6,30.7
188.0,1333.0,46868.0,-5.4,12.5,13.5,20.0
215.0,1069.0,54227.0,-11.0,11.9,18.0,21.8
1539.0,2142.0,43811.0,-7.2,17.3,11.5,17.2
241.0,819.0,51157.0,9.7,16.5,13.1,19.7
919.0,1854.0,49463.0,-7.8,11.7,13.2,22.2
329.0,1148.0,66006.0,3.3,14.7,5.3,31.3
137.0,679.0,54593.0,6.4,10.7,7.8,25.5
1505.0,487.0,29108.0,2.2,26.2,9.3,15.8
462.0,2069.0,45288.0,12.1,13.8,13.0,21.5
961.0,2937.0,58802.0,18.3,10.9,13.3,23.2
2227.0,5288.0,74857.0,9.3,11.1,7.3,30.4
457.0,1896.0,47834.0,17.1,13.6,14.1,23.2
3301.0,5654.0,54665.0,-2.3,12.9,11.8,28.2
352.0,368.0,30798.0,7.4,10.5,6.0,16.3
9010.0,19201.0,46731.0,3.3,10.5,12.5,23.5
3384.0,11455.0,47295.0,7.7,13.0,10.5,16.3
1474.0,4715.0,35723.0,-2.2,9.9,15.5,12.6
896.0,3621.0,37530.0,8.7,9.3,9.3,12.9
12085.0,37385.0,51233.0,11.7,9.7,10.5,24.0
7070.0,29761.0,45326.0,3.3,11.3,9.6,21.9
2248.0,9860.0,34997.0,3.2,11.0,14.9,11.9
1126.0,4006.0,45097.0,11.9,11.7,12.6,13.8
2323.0,7731.0,40392.0,1.9,11.2,15.4,17.2
3453.0,16897.0,33382.0,5.4,9.0,12.7,16.8
3877.0,11295.0,58555.0,3.0,11.8,10.6,19.6
902.0,3827.0,44567.0,1.2,10.1,10.3,16.4
1831.0,8589.0,33437.0,7.2,9.2,14.4,15.2
707.0,2140.0,30976.0,7.0,9.5,17.3,14.6
1980.0,9791.0,31965.0,6.2,10.9,14.7,10.8
4741.0,14409.0,47884.0,5.9,12.8,13.0,19.6
1302.0,3977.0,41447.0,-7.7,10.8,12.3,13.0
5202.0,20410.0,43504.0,11.0,9.4,14.1,18.3
148473.0,84365.0,54666.0,2.6,14.9,7.9,40.3
894.0,3580.0,38246.0,13.1,10.0,13.6,12.8
1566.0,5164.0,40869.0,9.1,11.4,12.6,15.7
4718.0,13213.0,52144.0,11.2,11.6,11.6,15.4
2815.0,10175.0,40163.0,-5.9,12.5,12.1,16.9
5865.0,13046.0,56724.0,9.8,10.7,10.8,21.7
1100.0,6032.0,32352.0,7.4,10.7,13.5,13.6
4372.0,11526.0,47562.0,7.2,9.4,12.4,20.7
5255.0,13779.0,38605.0,0.3,12.4,14.5,17.8
2915.0,7964.0,43238.0,7.0,11.9,12.3,15.1
1154.0,6618.0,39752.0,12.8,10.1,12.2,10.6
4211.0,18538.0,40855.0,3.6,9.7,13.4,15.3
998.0,3626.0,32453.0,-1.4,11.7,15.6,12.1
4075.0,15839.0,42047.0,4.3,12.0,11.7,16.1
55260.0,78661.0,48690.0,9.0,12.1,9.6,31.2
322.0,1842.0,28228.0,4.3,10.8,13.8,11.5
4174.0,4912.0,36653.0,-10.7,10.2,11.4,11.4
1622.0,8012.0,37039.0,2.4,11.7,14.6,13.9
3502.0,16611.0,38958.0,5.5,9.8,12.8,14.0
3704.0,3010.0,35672.0,-8.8,10.7,11.8,12.6
1796.0,8118.0,42821.0,-5.4,11.7,13.6,13.8
3061.0,9483.0,38721.0,8.2,10.5,15.3,17.1
1823.0,5685.0,41406.0,11.3,11.3,11.1,11.0
865.0,2180.0,40777.0,0.5,11.0,14.4,10.6
1967.0,4928.0,44000.0,14.5,10.9,13.1,13.3
1129.0,3229.0,34117.0,11.1,9.4,14.5,9.0
3490.0,14760.0,45490.0,5.0,9.6,12.0,16.4
988.0,5400.0,33639.0,1.4,8.7,14.1,11.3
62861.0,105724.0,52174.0,7.6,11.7,9.5,36.7
577.0,1357.0,30078.0,-2.5,9.1,14.3,10.4
3656.0,4884.0,38479.0,-62.6,12.1,12.8,8.8
2821.0,12419.0,41370.0,11.3,13.2,12.5,12.5
890.0,3579.0,38074.0,3.9,11.4,14.4,11.5
2550.0,10375.0,43464.0,0.9,10.5,12.9,18.8
4916.0,17588.0,56774.0,10.6,10.7,12.7,26.3
3507.0,14673.0,40897.0,5.9,10.9,13.1,15.8
1847.0,7839.0,37574.0,0.8,10.5,13.5,12.7
1071.0,6260.0,34203.0,9.1,13.9,11.9,10.0
15438.0,21321.0,43037.0,-2.7,12.6,10.4,25.9
2829.0,7680.0,42348.0,0.9,11.2,13.2,11.6
2848.0,8167.0,50014.0,12.3,11.9,11.6,14.3
10026.0,23781.0,51202.0,21.4,13.1,10.4,21.8
856.0,3337.0,40238.0,17.0,11.0,14.2,10.5
3184.0,13361.0,38265.0,6.3,10.5,11.9,12.8
21686.0,32320.0,55351.0,-0.5,17.8,6.6,27.2
496.0,2325.0,54922.0,6.5,7.5,9.3,20.7
1053.0,5429.0,38069.0,12.5,9.9,11.6,7.3
2425.0,9525.0,37437.0,-0.9,11.9,12.3,14.9
1943.0,6055.0,35273.0,-1.0,10.2,13.9,13.1
597.0,2167.0,35140.0,6.9,11.8,16.0,11.5
536.0,2019.0,36595.0,-5.9,9.4,12.1,8.7
1252.0,5097.0,41984.0,4.4,10.0,13.1,11.0
6847.0,18981.0,40479.0,11.3,11.9,11.2,25.4
1942.0,8650.0,42137.0,2.9,11.8,13.0,15.2
4833.0,15863.0,47088.0,7.3,8.9,13.6,19.5
6634.0,19393.0,58487.0,7.4,12.7,9.7,18.6
36627.0,64428.0,61232.0,23.9,13.4,6.1,32.0
934.0,6044.0,34196.0,-1.3,12.6,12.2,9.4
1051.0,4434.0,43367.0,8.6,10.3,11.2,14.6
6293.0,28610.0,45251.0,9.3,11.2,10.2,17.1
206640.0,114948.0,47639.0,-7.0,14.2,8.5,31.1
1688.0,5485.0,46977.0,9.3,12.1,10.2,12.4
1222.0,3864.0,44605.0,-1.4,10.3,11.7,14.9
11910.0,45577.0,43211.0,3.2,9.7,13.3,22.8
18153.0,50105.0,61134.0,18.7,11.8,8.6,26.9
5779.0,16893.0,54748.0,-7.4,11.9,9.8,16.7
943.0,2099.0,44971.0,209.7,11.3,10.8,16.8
1260.0,5666.0,39755.0,0.1,9.0,15.5,14.8
1010.0,5024.0,37955.0,4.3,11.4,12.3,8.5
539.0,1820.0,38123.0,3.7,12.1,14.9,8.5
3535.0,9535.0,37682.0,5.2,11.6,12.5,14.0
13003.0,34179.0,46316.0,9.0,10.4,11.0,32.4
717.0,5034.0,37672.0,2.9,8.1,12.1,11.2
2770.0,9001.0,38214.0,-7.1,10.5,11.4,21.5
1842.0,7657.0,39818.0,6.3,11.2,14.4,13.5
30992.0,68160.0,107942.0,28.9,10.6,5.7,59.0
14356.0,39304.0,70955.0,26.5,11.5,8.2,30.6
3358.0,13165.0,43967.0,-0.7,10.7,11.6,11.7
836.0,3925.0,60644.0,-26.0,17.3,6.9,10.4
7538.0,21666.0,43658.0,-4.8,13.8,10.3,16.3
2458.0,7730.0,44866.0,18.8,10.4,14.2,21.7
394.0,3785.0,58928.0,4.2,9.7,11.4,23.4
70.0,924.0,54868.0,-18.2,10.1,23.0,23.2
4635.0,8598.0,53622.0,1.1,14.1,7.9,13.3
2319.0,9637.0,55973.0,3.6,11.8,9.8,23.5
397.0,1343.0,40536.0,-15.0,18.9,9.0,17.7
1726.0,8159.0,55885.0,28.8,7.7,10.7,23.8
10555.0,16314.0,56449.0,26.2,13.3,8.3,20.4
191.0,1267.0,36616.0,13.0,11.3,16.3,19.7
3443.0,4743.0,40753.0,1.9,11.9,7.7,10.2
37608.0,51780.0,51993.0,3.0,18.7,6.6,24.5
319191.0,240161.0,53170.0,9.5,14.7,6.7,27.6
1244.0,4212.0,57634.0,27.3,9.6,12.0,27.1
31.0,330.0,60306.0,0.0,13.7,9.1,35.0
1277.0,6325.0,47636.0,11.4,10.7,13.9,18.5
8831.0,24913.0,45455.0,2.7,13.3,10.7,19.9
43075.0,72653.0,74510.0,16.0,13.9,6.6,29.7
23041.0,38662.0,42279.0,8.5,13.0,4.5,40.8
1869.0,2073.0,43055.0,5.3,10.5,9.2,39.4
91.0,625.0,43376.0,-11.3,8.0,16.0,22.7
1937.0,613.0,27703.0,-5.1,16.3,11.1,17.6
1621.0,12010.0,43770.0,10.6,10.9,13.0,19.3
1491.0,5316.0,48533.0,15.1,12.1,13.5,17.1
3785.0,14595.0,55919.0,22.9,11.7,10.4,25.1
4663.0,6516.0,49598.0,12.7,13.5,8.4,14.8
2118.0,4638.0,52916.0,-2.0,14.1,8.8,15.0
568.0,4858.0,45727.0,17.4,11.1,14.0,19.1
59319.0,29432.0,36587.0,-5.5,16.8,6.3,17.3
1260.0,3201.0,41937.0,5.3,13.4,12.6,18.6
249.0,2617.0,62573.0,14.5,9.7,10.2,30.4
2250.0,9182.0,40597.0,0.0,12.0,14.2,16.4
526.0,1413.0,45229.0,-8.7,14.6,7.7,14.8
2939.0,13278.0,80279.0,23.3,13.4,7.0,21.5
3466.0,12896.0,39407.0,2.4,15.0,10.9,16.9
253.0,1802.0,39140.0,4.6,10.4,11.0,17.3
536.0,4376.0,49171.0,-7.9,8.7,11.4,18.6
190.0,679.0,39900.0,-23.4,12.9,11.6,8.2
140.0,1265.0,41529.0,14.8,12.3,16.0,17.1
387.0,3177.0,42258.0,16.1,8.6,13.2,15.6
139837.0,200395.0,90382.0,22.7,11.8,4.4,51.7
145.0,983.0,37389.0,2.7,10.3,12.9,18.4
1977.0,6323.0,48161.0,4.4,12.4,12.0,18.6
14166.0,44996.0,76296.0,38.8,11.7,8.4,35.3
788.0,4300.0,40052.0,11.4,12.0,12.9,19.8
148.0,885.0,39622.0,31.4,5.7,8.3,11.9
2345.0,13174.0,59243.0,0.4,14.5,10.2,20.5
5057.0,12212.0,50122.0,-24.1,13.0,6.5,15.7
84.0,486.0,34605.0,-15.5,8.4,18.3,15.3
299.0,1047.0,57408.0,-53.6,15.7,6.9,12.4
372.0,980.0,46556.0,-29.0,13.8,9.7,14.1
468.0,1180.0,35136.0,-2.9,13.2,11.3,12.8
454.0,280.0,36663.0,-18.8,14.7,10.3,9.0
222.0,1258.0,48470.0,-16.6,22.6,5.3,13.6
458845.0,261865.0,54429.0,3.7,15.6,6.1,30.7
835.0,2636.0,41073.0,-3.7,14.6,10.4,12.5
1185.0,2911.0,43944.0,-8.3,18.0,7.6,12.2
400.0,1836.0,41266.0,-1.0,13.0,14.4,21.3
110000.0,169175.0,80841.0,27.2,12.7,4.4,44.5
1161.0,5510.0,46915.0,0.4,12.6,13.2,12.8
128.0,755.0,38239.0,-1.4,10.0,12.7,16.7
2173.0,974.0,38275.0,-26.8,15.2,8.7,14.1
190.0,1225.0,38777.0,3.5,10.0,14.5,19.8
2783.0,1316.0,34777.0,6.1,14.8,13.3,9.3
776.0,6008.0,37789.0,8.8,11.5,15.0,13.3
10225.0,24976.0,53474.0,-24.5,18.3,7.2,15.6
302.0,741.0,36539.0,3.1,12.0,15.7,20.8
16197.0,44807.0,69448.0,24.7,13.1,7.3,23.1
145509.0,54567.0,42048.0,-4.8,15.9,6.3,22.8
2159.0,11205.0,43787.0,1.8,11.3,8.7,29.7
1682.0,3438.0,38559.0,2.5,13.0,10.9,12.9
2123.0,9536.0,46347.0,15.0,10.7,13.4,16.7
2127.0,8648.0,53776.0,5.5,10.1,12.0,18.1
403.0,1265.0,46247.0,1.3,10.8,11.8,18.2
435.0,1473.0,40536.0,0.7,12.8,11.3,15.9
113.0,383.0,36056.0,-12.4,9.1,18.1,16.2
134475.0,117212.0,90972.0,29.2,13.6,4.2,46.1
665.0,3583.0,44202.0,6.1,10.9,10.7,23.6
1461.0,5995.0,45681.0,-4.6,10.8,10.3,13.0
1401.0,1232.0,39193.0,0.0,12.7,7.4,7.2
597.0,3907.0,51910.0,-3.5,22.2,6.9,12.4
45503.0,73566.0,64155.0,19.1,12.9,8.0,30.0
224.0,1223.0,44210.0,10.1,10.5,7.0,13.9
2286.0,10445.0,58787.0,15.1,9.8,13.3,33.8
34.0,553.0,71360.0,-21.2,12.4,2.9,23.2
973.0,2618.0,55264.0,0.8,10.4,11.7,17.6
1567.0,4580.0,45491.0,9.2,15.6,11.0,12.3
699.0,6495.0,47828.0,-25.6,13.9,11.4,13.3
10276.0,35274.0,51808.0,19.8,12.3,11.0,20.5
11623.0,28693.0,45594.0,-7.4,14.6,10.2,20.8
2194.0,7065.0,50891.0,5.1,12.3,10.0,14.6
18308.0,36495.0,67683.0,20.7,12.1,6.8,27.5
2090.0,6347.0,40152.0,-1.3,13.4,9.3,16.5
164.0,891.0,30971.0,10.9,7.4,12.6,14.3
479.0,3056.0,45718.0,25.0,10.9,17.4,21.7
171.0,1730.0,57832.0,-15.1,11.8,8.7,14.3
249.0,1207.0,35521.0,15.0,11.2,11.9,14.5
2779.0,19600.0,60692.0,7.0,12.5,10.6,15.3
706471.0,544960.0,56415.0,4.4,15.9,5.6,31.0
7130.0,18712.0,47181.0,-3.4,12.6,10.2,19.1
172.0,1727.0,70121.0,5.6,10.0,9.3,17.2
314.0,1403.0,34653.0,-3.8,8.2,12.5,13.4
33117.0,33730.0,64864.0,41.5,12.5,5.3,37.4
181.0,1460.0,74856.0,-46.4,14.1,9.8,21.0
5649.0,23574.0,43425.0,9.8,11.4,13.4,18.2
118739.0,48608.0,35928.0,-2.0,18.4,4.9,18.4
2535.0,10075.0,47338.0,10.1,11.4,12.9,17.1
1257.0,5793.0,46856.0,-15.0,13.1,9.8,14.0
4001.0,21367.0,57346.0,26.0,11.5,12.3,26.1
2508.0,10704.0,46582.0,4.1,12.8,10.7,18.3
1978.0,6205.0,34587.0,8.8,10.5,12.4,14.1
1768.0,6635.0,51863.0,-16.0,13.0,10.3,12.3
324.0,503.0,35252.0,175.5,9.8,4.6,6.9
6301.0,23866.0,51827.0,22.6,12.3,10.5,19.3
854.0,7039.0,53936.0,-13.1,13.7,12.0,13.8
90.0,660.0,67249.0,11.6,9.0,8.4,16.9
314.0,2973.0,46975.0,-11.9,11.3,11.3,12.6
904.0,4266.0,53143.0,-0.4,13.6,8.8,16.1
2582.0,10578.0,44909.0,3.7,12.7,11.9,12.4
422.0,694.0,46688.0,17.2,5.9,8.1,35.1
42404.0,42828.0,46198.0,-0.3,14.4,9.9,19.6
1635.0,430.0,33784.0,-12.7,16.6,10.0,12.3
6688.0,5411.0,40056.0,-14.0,15.3,9.6,12.7
10976.0,44370.0,59809.0,16.7,13.0,8.5,18.3
935.0,4815.0,40931.0,1.5,7.9,9.5,11.5
1144.0,2959.0,47608.0,0.3,11.7,8.4,14.4
10265.0,29537.0,62363.0,27.3,13.8,7.6,20.7
3633.0,15663.0,83805.0,47.4,9.1,8.9,40.9
99.0,84.0,38718.0,-9.2,2.3,9.2,6.8
59.0,360.0,45123.0,1.3,9.4,9.4,23.6
4665.0,17658.0,50461.0,14.2,10.6,14.4,25.6
206.0,1697.0,40118.0,9.1,8.4,12.0,22.1
5.0,149.0,59142.0,31.5,10.5,3.5,18.2
457.0,936.0,40612.0,12.4,10.7,6.3,9.6
4713.0,4364.0,44106.0,-6.7,13.6,8.2,24.8
247.0,1078.0,37586.0,-12.0,10.6,15.1,19.6
3579.0,14546.0,41887.0,1.0,13.7,11.5,17.6
770.0,3040.0,37846.0,-8.5,14.7,10.7,15.9
1479.0,6371.0,52637.0,9.7,10.7,11.5,20.0
1125.0,870.0,39926.0,-9.3,11.9,7.9,13.1
1170.0,7339.0,48975.0,0.2,11.6,13.7,16.7
1372.0,4996.0,51768.0,5.7,12.2,11.7,15.9
909.0,6391.0,44891.0,9.6,12.3,12.2,16.4
4851.0,18856.0,48592.0,19.4,13.9,9.7,9.5
1748.0,5747.0,39382.0,0.5,13.2,11.3,14.0
135.0,1159.0,54180.0,-23.8,13.3,8.2,19.5
739.0,3450.0,51953.0,-11.6,10.7,11.2,13.2
1825.0,8283.0,48135.0,31.7,8.5,14.6,25.7
4.0,57.0,64179.0,-33.9,25.4,8.5,0.0
27956.0,65566.0,48587.0,6.5,14.0,7.9,29.1
403.0,1546.0,39869.0,1.0,13.4,9.4,18.2
480.0,2546.0,40125.0,-14.8,10.5,11.7,19.0
27046.0,48245.0,46662.0,3.1,14.0,8.4,23.7
40.0,454.0,67249.0,-20.5,10.9,9.7,23.3
881.0,3349.0,42429.0,9.9,10.8,9.9,13.6
1156.0,2968.0,34919.0,5.8,9.6,16.5,14.9
266.0,1453.0,58760.0,-12.6,17.4,7.4,20.4
353.0,1656.0,44818.0,27.5,10.0,10.5,20.0
3357.0,8147.0,46324.0,4.5,14.6,11.0,16.7
10397.0,2816.0,35654.0,-6.5,19.3,7.1,12.5
